,jyoCd,Kyori,TrackCD,LR,taikei_0,taikei_1,taikei_2,taikei_3,taikei_4,taikei_5,taikei_10,taikei_11,taikei_12,taikei_13,taikei_14,taikei_15
9073,08,1400,2,1,3,2,3,2,2,1,2,1,2,2,3,3
9074,08,1400,2,1,2,2,2,2,2,1,2,2,2,2,2,2
9075,08,1400,2,1,3,3,3,2,2,1,3,2,3,2,3,3
9076,08,1400,2,1,3,2,3,2,2,2,2,2,3,3,2,2
9077,08,1400,2,1,2,2,2,3,2,1,2,1,2,2,2,2
9078,08,1400,2,1,2,3,3,3,2,2,2,2,2,2,2,2
9079,08,1400,2,1,3,3,3,2,2,2,3,2,2,2,2,2
9080,08,1400,2,1,2,3,3,3,2,2,3,2,3,2,2,3
9081,08,1400,2,1,2,2,2,2,2,2,2,2,3,2,2,3
9082,08,2200,1,1,2,3,3,2,2,2,3,2,2,2,2,3
9083,08,2200,1,1,2,2,2,2,2,1,2,2,3,2,3,3
9084,08,2200,1,1,2,2,2,2,2,1,3,2,3,3,3,3
9085,08,2200,1,1,2,2,2,2,2,2,2,1,2,2,2,2
9086,08,2200,1,1,2,3,2,2,2,2,3,2,2,2,3,3
9087,08,2200,1,1,2,2,2,2,2,1,1,1,3,3,1,1
9088,08,2200,1,1,2,3,2,3,2,1,2,2,2,2,1,1
9089,08,2200,1,1,2,2,2,2,2,2,3,2,2,2,2,2
9090,08,2200,1,1,3,3,3,2,2,1,3,2,3,3,2,2
9091,08,1600,1,1,2,2,2,2,2,1,2,2,1,1,2,2
9092,08,1600,1,1,2,2,2,2,2,2,3,3,2,2,0,0
9093,08,1600,1,1,2,2,2,2,2,1,2,2,2,2,0,0
9094,08,1600,1,1,2,2,2,2,2,1,0,0,0,0,0,0
9095,08,1600,1,1,3,3,3,2,1,2,3,2,0,0,2,2
9096,08,1600,1,1,2,2,2,2,2,1,2,2,3,3,3,2
9097,08,1600,1,1,2,2,2,3,2,2,2,2,3,2,3,3
9098,08,1600,1,1,0,3,3,3,2,2,2,2,0,0,2,2
9099,03,1200,1,1,2,2,2,2,2,1,0,0,0,0,0,0
9100,03,1200,1,1,2,3,2,2,2,2,2,1,0,0,3,3
9101,03,1200,1,1,2,3,2,3,3,2,3,3,2,2,0,0
9102,03,1200,1,1,2,3,3,2,2,1,3,3,2,2,0,0
9103,03,1200,1,1,2,3,3,3,2,2,3,2,0,0,2,2
9104,03,1200,1,1,2,3,2,2,2,2,2,1,3,3,2,2
9105,03,1200,1,1,2,3,3,3,2,2,3,2,2,2,2,2
9106,03,1200,1,1,3,2,3,2,2,1,2,2,1,2,3,3
9107,03,1200,1,1,2,2,2,2,2,1,2,1,2,2,3,3
9108,03,1200,1,1,2,3,3,3,2,2,3,2,0,0,3,3
9109,03,2000,1,1,2,2,2,2,2,2,1,1,2,2,2,2
9110,03,2000,1,1,2,3,2,3,2,1,3,2,1,1,2,2
9111,03,2000,1,1,2,3,2,3,2,2,2,1,3,3,3,3
9112,03,2000,1,1,2,3,3,2,2,2,3,2,3,3,2,2
9113,03,2000,1,1,2,3,2,3,2,2,2,2,2,1,1,1
9114,03,2000,1,1,2,3,3,3,2,1,3,2,2,1,2,3
9115,03,2000,1,1,2,3,2,2,2,2,2,1,2,1,2,2
9116,03,2000,1,1,2,2,2,2,2,1,2,1,3,3,1,1
9117,03,2000,1,1,2,3,2,2,2,2,3,2,2,2,3,3
9118,03,2000,1,1,2,3,2,3,2,2,3,2,2,1,2,2
9119,03,2000,1,1,2,2,2,2,2,1,2,2,2,2,3,3
9120,03,2000,1,1,2,3,3,3,3,2,3,2,3,3,1,1
9121,03,2000,1,1,2,3,2,2,2,2,2,2,2,2,3,3
9122,03,2000,1,1,2,3,2,3,2,2,2,1,2,2,1,1
9123,05,1800,1,2,0,3,2,3,2,2,2,1,2,1,2,2
9124,05,1800,1,2,2,3,2,2,2,1,2,1,2,2,2,3
9125,05,1800,1,2,2,3,2,3,2,2,2,1,1,1,2,3
9126,05,1800,1,2,2,1,1,2,2,1,1,1,2,1,3,3
9127,05,1800,1,2,2,3,2,3,2,1,2,1,2,2,3,2
9128,05,1800,1,2,1,1,1,2,2,1,1,1,2,2,2,3
9129,05,1800,1,2,2,3,3,3,2,2,2,1,3,3,3,3
9130,05,1800,1,2,2,2,2,3,2,2,2,2,2,2,1,1
9131,05,1800,1,2,2,3,2,2,2,1,3,2,3,3,1,2
9132,05,1400,1,2,2,3,2,2,2,1,2,1,2,2,2,3
9133,05,1400,1,2,2,2,2,2,2,2,1,1,3,3,2,3
9134,05,1400,1,2,3,3,3,2,2,1,2,2,2,1,2,2
9135,05,1400,1,2,2,3,2,3,2,1,3,2,3,3,2,3
9136,05,1400,1,2,1,2,2,3,2,2,2,1,3,3,2,2
9137,05,1400,1,2,2,2,2,2,2,1,1,1,3,3,1,1
9138,05,1400,1,2,2,2,2,3,2,2,2,2,2,1,2,2
9139,05,1400,1,2,2,3,3,2,2,1,3,2,3,3,3,3
9140,05,1400,1,2,2,2,2,2,2,1,2,2,2,2,3,3
9141,05,1400,1,2,2,2,2,2,2,2,2,2,3,2,2,2
9142,05,1400,1,2,2,3,2,3,2,2,3,2,2,3,3,3
9143,05,1400,1,2,2,2,2,2,2,2,2,2,2,2,1,1
9144,05,1400,1,2,2,2,2,2,2,2,3,2,2,2,2,3
9145,05,1400,1,2,2,2,2,2,2,1,3,2,3,3,3,3
9146,05,1400,1,2,2,2,2,3,2,1,2,1,3,3,3,2
9147,05,1400,1,2,2,2,2,2,2,1,1,1,3,3,2,3
9148,05,1400,1,2,2,3,2,2,2,2,2,2,3,3,1,1
9149,05,1400,1,2,2,3,2,3,2,1,3,2,2,1,2,2
9150,05,1400,1,2,2,2,2,2,2,2,2,2,1,1,2,2
9151,05,1400,1,2,3,3,3,2,2,2,3,2,3,3,3,3
9152,05,1400,1,2,2,3,2,2,2,2,2,2,2,1,2,3
9153,05,1400,1,2,3,3,3,3,2,1,2,2,0,0,2,2
9154,05,1400,1,2,3,2,3,2,2,2,3,2,2,2,2,2
9155,05,1400,1,2,2,2,2,2,2,2,2,2,3,3,3,3
9156,05,1400,1,2,3,3,3,2,2,2,2,2,2,3,2,2
9157,05,1400,1,2,3,3,3,2,2,2,3,2,2,2,2,3
9158,05,1400,1,2,2,2,2,2,2,1,2,1,2,2,2,2
9159,05,1400,1,2,2,2,2,2,2,2,2,1,2,1,2,2
9160,05,1600,2,2,2,3,3,2,2,2,2,2,2,2,3,3
9161,05,1600,2,2,2,2,2,2,2,1,2,1,2,2,2,2
9162,05,1600,2,2,2,3,3,3,2,2,3,2,2,1,2,2
9163,05,1600,2,2,2,3,3,2,2,1,2,2,3,3,3,3
9164,05,1600,2,2,2,3,2,2,2,1,2,2,3,3,3,3
9165,05,1600,2,2,2,3,2,3,3,2,3,2,2,1,2,2
9166,05,1600,2,2,0,2,2,2,2,1,2,1,0,0,2,2
9167,05,1600,2,2,2,3,2,3,2,2,2,2,2,3,3,3
9168,05,1600,2,2,2,3,3,3,2,2,3,3,3,3,3,3
9169,05,1600,2,2,2,3,2,3,2,2,2,1,3,3,2,2
9170,05,1600,2,2,2,2,2,2,2,1,3,2,2,2,2,2
9171,05,1600,2,2,2,2,2,3,2,1,2,2,2,1,2,2
9172,05,1600,2,2,2,3,3,3,2,1,1,1,3,3,2,2
9173,05,1600,2,2,2,2,2,2,1,1,2,2,2,1,3,3
9174,08,1800,2,1,2,3,2,2,2,1,2,2,3,3,2,2
9175,08,1800,2,1,2,2,2,2,2,2,2,2,2,2,2,2
9176,08,1800,2,1,2,2,2,2,2,2,2,1,3,3,2,2
9177,08,1800,2,1,3,2,3,2,2,1,2,1,3,2,2,2
9178,08,1800,2,1,3,2,2,2,2,2,2,2,3,3,3,3
9179,08,1800,2,1,2,2,2,2,2,1,2,2,3,3,2,2
9180,08,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
9181,08,1800,2,1,3,2,2,2,2,2,2,2,2,1,2,2
9182,08,1800,2,1,3,3,3,2,2,1,3,3,3,3,1,2
9183,08,1800,2,1,3,3,3,2,2,1,3,2,2,2,2,2
9184,08,1800,2,1,2,2,2,2,2,2,2,2,2,1,2,2
9185,08,1800,2,1,2,3,2,2,2,1,2,2,2,1,3,3
9186,08,1600,1,1,2,2,2,2,2,2,2,2,2,2,1,1
9187,08,1600,1,1,2,2,2,2,2,2,2,1,2,1,1,1
9188,08,1600,1,1,2,2,2,2,2,2,3,2,3,3,3,3
9189,08,1600,1,1,2,2,2,2,2,2,3,2,2,2,2,2
9190,08,1600,1,1,3,3,3,2,2,2,2,2,2,2,3,3
9191,08,1600,1,1,2,2,2,2,2,1,2,1,2,2,3,3
9192,08,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
9193,08,1800,2,1,2,2,2,2,2,1,2,2,3,3,3,3
9194,08,1800,2,1,2,2,2,2,2,1,2,1,2,1,3,3
9195,08,1800,2,1,2,3,3,2,2,1,3,2,2,2,2,2
9196,08,1800,2,1,2,2,2,2,2,1,2,2,2,2,3,3
9197,08,1800,2,1,2,3,2,2,2,1,2,1,1,1,2,3
9198,08,1800,2,1,2,2,2,3,2,2,2,1,3,2,2,3
9199,08,1800,2,1,2,3,3,3,2,1,3,3,2,2,3,3
9200,08,1800,2,1,2,3,3,3,2,2,3,2,3,3,1,2
9201,08,1800,2,1,2,2,2,2,2,1,3,2,3,3,3,3
9202,08,1800,2,1,2,2,2,2,2,2,1,1,3,2,1,1
9203,08,2200,1,1,2,2,2,2,2,2,2,2,2,2,2,2
9204,08,2200,1,1,2,3,2,3,3,3,3,2,3,3,1,1
9205,08,2200,1,1,2,3,2,3,2,2,3,2,2,1,2,2
9206,08,2200,1,1,3,2,3,2,2,2,2,1,2,1,2,2
9207,08,2200,1,1,2,3,2,2,2,2,3,2,3,3,1,1
9208,08,2200,1,1,2,3,2,2,1,1,2,1,2,2,1,1
9209,08,2200,1,1,3,3,3,2,2,1,3,2,2,2,1,2
9210,08,2200,1,1,2,3,3,2,2,2,3,2,2,1,2,2
9211,08,2200,1,1,2,2,2,2,2,2,2,2,2,2,1,1
9212,08,2200,1,1,2,3,3,3,2,2,3,2,2,3,2,3
9213,08,2200,1,1,2,3,3,3,2,2,2,1,2,2,2,2
9214,08,2200,1,1,2,3,3,2,2,1,3,2,2,2,2,2
9215,08,2200,1,1,2,2,2,3,2,2,2,1,2,2,2,2
9216,08,2200,1,1,2,2,2,2,2,2,2,1,1,1,2,2
9217,08,2200,1,1,2,3,2,2,2,2,2,1,2,2,2,3
9218,03,2600,1,1,2,2,2,2,2,2,2,1,2,2,1,1
9219,03,2600,1,1,2,3,3,3,2,2,3,2,2,1,3,3
9220,03,2600,1,1,2,3,2,3,2,2,2,2,0,0,3,3
9221,03,2600,1,1,2,3,3,2,2,2,3,2,3,3,2,3
9222,03,2600,1,1,2,3,2,3,2,1,2,1,2,2,2,2
9223,03,2600,1,1,3,3,3,3,3,2,3,3,2,2,2,3
9224,03,2600,1,1,2,3,3,3,3,3,3,3,1,1,3,3
9225,03,2600,1,1,2,2,2,3,2,2,2,1,2,2,2,2
9226,03,2600,1,1,2,2,2,3,2,2,2,1,0,0,2,2
9227,03,2600,1,1,2,3,2,3,2,2,2,1,2,1,2,2
9228,03,2600,1,1,2,3,2,2,2,1,2,2,3,3,2,2
9229,03,2600,1,1,0,3,3,3,2,2,2,2,0,3,2,2
9230,03,2600,1,1,2,2,2,3,2,2,2,1,0,0,2,2
9231,03,2600,1,1,2,3,2,2,2,2,1,1,2,2,3,3
9232,05,3110,3,9,2,3,3,2,2,1,2,2,1,1,3,3
9233,05,3110,3,9,2,2,2,3,2,2,2,1,2,2,3,3
9234,05,3110,3,9,2,3,2,2,2,2,2,1,0,0,3,3
9235,05,3110,3,9,2,3,2,3,2,1,2,2,1,1,2,3
9236,05,3110,3,9,2,3,2,3,2,2,3,2,3,3,2,2
9237,05,3110,3,9,2,2,2,2,2,1,1,1,2,1,2,3
9238,05,3110,3,9,3,3,3,2,2,1,2,2,1,1,2,2
9239,05,3110,3,9,2,2,2,2,2,2,2,2,3,3,3,3
9240,05,3110,3,9,2,2,2,3,2,1,2,1,2,2,1,2
9241,05,3110,3,9,2,2,2,2,1,1,2,2,3,3,3,3
9242,05,3110,3,9,2,3,2,2,2,2,2,2,3,3,2,3
9243,05,3110,3,9,2,2,2,2,2,1,2,2,2,1,2,2
9244,05,2100,2,2,2,3,2,3,2,2,3,2,3,3,2,2
9245,05,2100,2,2,2,2,2,2,2,2,2,1,2,2,2,2
9246,05,2100,2,2,2,2,2,3,2,1,2,1,0,0,2,3
9247,05,2100,2,2,2,2,2,3,2,2,1,1,2,1,2,2
9248,05,2100,2,2,2,2,2,2,2,1,2,2,2,2,2,3
9249,05,2100,2,2,0,3,2,3,2,1,2,1,0,2,2,3
9250,05,2100,2,2,2,2,2,3,2,1,2,1,2,1,2,2
9251,05,2100,2,2,2,3,2,3,2,2,2,2,0,0,2,3
9252,05,2100,2,2,2,2,2,2,2,2,2,2,3,3,2,2
9253,05,2100,2,2,2,2,2,3,2,2,1,1,3,3,2,2
9254,05,2100,2,2,2,2,2,3,2,1,2,2,3,0,2,3
9255,05,2100,2,2,2,3,3,2,2,2,3,2,3,3,2,2
9256,05,2100,2,2,2,2,2,2,2,1,2,1,2,2,2,2
9257,05,1600,1,2,2,2,2,2,2,2,3,2,2,3,2,2
9258,05,1600,1,2,2,3,2,3,2,2,2,1,2,2,1,1
9259,05,1600,1,2,2,3,2,2,2,1,2,2,2,2,2,3
9260,05,1600,1,2,2,2,2,2,2,2,2,2,3,2,2,2
9261,05,1600,1,2,3,3,3,2,2,1,3,3,3,3,3,3
9262,05,1600,1,2,2,3,2,2,2,2,3,2,3,3,3,3
9263,05,1600,1,2,3,3,3,3,2,2,3,2,1,1,2,2
9264,05,1600,1,2,2,2,2,2,2,2,2,1,2,2,2,2
9265,05,1600,1,2,2,3,2,2,2,2,3,2,3,3,2,3
9266,05,1600,1,2,2,2,2,2,2,2,2,1,2,1,2,2
9267,05,1600,1,2,2,3,3,3,2,1,3,2,2,2,2,3
9268,05,1800,1,2,2,3,2,2,1,2,3,2,2,2,2,2
9269,05,1800,1,2,0,0,0,0,0,0,2,2,3,3,0,0
9270,05,1800,1,2,2,2,2,2,2,1,2,1,0,0,2,3
9271,05,1800,1,2,2,2,2,2,2,1,3,2,2,2,1,1
9272,05,1800,1,2,2,3,2,3,2,2,3,2,0,0,3,3
9273,05,1800,1,2,0,3,3,3,2,2,2,2,0,0,3,3
9274,05,1800,1,2,2,3,3,3,2,2,3,2,2,1,0,0
9275,05,1400,1,2,3,3,3,3,2,2,3,2,3,3,3,3
9276,05,1400,1,2,0,3,3,2,2,1,2,2,2,2,2,2
9277,05,1400,1,2,0,3,3,3,2,2,2,2,2,2,2,2
9278,05,1400,1,2,2,3,3,3,2,1,2,1,3,3,2,2
9279,05,1400,1,2,2,3,3,3,2,2,3,2,2,2,2,3
9280,05,1400,1,2,2,3,3,3,3,3,3,2,3,3,2,2
9281,05,1400,1,2,2,3,2,2,2,2,3,2,2,1,1,1
9282,05,1400,1,2,2,3,3,3,2,2,3,2,3,3,2,3
9283,05,1400,1,2,2,3,2,2,2,1,3,2,0,0,2,2
9284,05,1400,1,2,2,2,2,3,2,2,2,1,3,2,3,3
9285,05,1400,1,2,2,3,3,3,2,2,2,2,3,3,2,3
9286,05,1400,1,2,3,3,3,3,2,2,3,2,3,3,2,2
9287,05,1400,1,2,0,3,3,2,2,1,2,1,3,3,2,2
9288,08,2000,1,1,2,2,2,2,2,1,1,1,2,2,2,2
9289,08,2000,1,1,2,3,2,2,2,2,2,2,2,1,2,2
9290,08,2000,1,1,2,2,2,2,2,2,2,2,3,3,2,2
9291,08,2000,1,1,2,2,2,2,2,1,2,2,0,0,3,3
9292,08,2000,1,1,2,2,2,2,2,2,3,2,3,3,2,2
9293,08,2000,1,1,2,2,2,2,2,2,3,2,2,2,2,2
9294,08,2000,1,1,2,2,2,2,2,2,2,1,2,2,1,1
9295,08,2000,1,1,2,2,2,3,2,2,2,1,2,2,3,3
9296,08,2000,1,1,2,3,2,2,2,1,3,2,2,2,3,3
9297,08,2000,1,1,2,2,2,3,2,1,2,1,3,3,3,3
9298,08,2000,1,1,2,2,2,3,2,1,2,1,2,1,3,3
9299,08,2000,1,1,2,2,2,2,2,2,3,2,2,2,2,2
9300,08,2000,1,1,2,3,2,2,2,2,3,2,2,2,2,2
9301,08,2000,1,1,2,3,2,3,2,2,3,2,2,2,3,3
9302,08,2000,1,1,2,2,2,2,2,1,2,1,2,2,2,1
9303,08,2000,1,1,2,2,2,2,2,1,2,2,2,2,1,2
9304,08,2000,1,1,2,2,2,3,2,2,2,2,2,2,1,1
9305,08,2000,1,1,2,2,2,2,2,1,2,2,2,1,2,2
9306,08,2000,1,1,2,3,2,2,2,1,3,2,2,2,3,3
9307,08,2000,1,1,2,2,2,2,2,1,1,1,1,1,2,2
9308,08,2000,1,1,2,2,2,2,2,2,2,1,3,3,2,2
9309,08,2000,1,1,2,2,2,2,2,2,1,1,3,3,3,3
9310,08,2000,1,1,2,2,2,2,2,2,2,1,2,1,2,2
9311,08,2000,1,1,2,2,2,2,2,1,2,2,2,2,1,1
9312,08,2000,1,1,2,3,2,2,2,2,3,2,3,3,3,3
9313,08,2000,1,1,2,3,2,2,2,2,3,2,1,2,3,3
9314,08,2000,1,1,2,3,3,2,2,1,3,3,3,3,3,3
9315,08,2000,1,1,2,2,2,2,2,2,2,2,3,2,3,3
9316,08,2000,1,1,2,2,2,2,2,1,2,2,3,3,3,3
9317,08,2000,1,1,2,2,2,2,2,1,3,2,3,3,2,2
9318,08,2000,1,1,2,2,2,2,2,1,2,1,2,1,2,2
9319,08,2000,1,1,2,2,2,2,2,1,2,1,2,1,2,3
9320,08,1400,1,1,3,2,3,2,2,2,2,2,2,3,2,2
9321,08,1400,1,1,3,3,3,3,2,1,3,2,2,2,3,3
9322,08,1400,1,1,2,3,3,3,2,2,3,2,2,2,2,2
9323,08,1400,1,1,3,3,3,2,2,2,3,2,3,3,2,2
9324,08,1400,1,1,3,3,3,2,2,2,3,2,3,3,2,2
9325,08,1400,1,1,2,3,2,2,2,2,3,2,3,3,3,3
9326,08,1400,1,1,2,2,2,2,2,2,2,1,3,2,2,3
9327,08,1400,1,1,3,3,3,2,2,2,3,3,2,2,2,2
9328,08,1400,1,1,2,2,2,2,2,1,2,1,2,1,3,3
9329,08,1400,1,1,2,3,3,2,2,2,3,2,3,3,2,2
9330,08,1400,1,1,2,3,3,2,2,1,2,1,3,3,2,2
9331,03,1700,2,1,2,2,2,2,2,2,2,1,0,0,2,3
9332,03,1700,2,1,2,2,2,2,2,2,2,1,2,2,2,3
9333,03,1700,2,1,2,3,3,3,2,2,2,2,3,3,3,3
9334,03,1700,2,1,2,3,2,2,2,1,2,1,0,0,2,2
9335,03,1700,2,1,2,3,2,2,2,1,2,1,2,2,1,1
9336,03,1700,2,1,2,2,2,2,2,2,2,1,2,2,3,3
9337,03,1700,2,1,2,2,2,3,2,2,1,1,2,3,3,3
9338,03,1700,2,1,2,2,2,2,2,2,2,1,3,3,2,3
9339,03,1700,2,1,2,3,2,3,2,1,2,1,3,3,2,2
9340,03,1700,2,1,2,2,2,2,2,1,2,2,0,0,2,3
9341,03,1700,2,1,1,1,1,2,2,1,1,1,2,1,1,1
9342,03,1700,2,1,2,3,2,2,2,1,2,2,2,1,3,3
9343,03,1700,2,1,2,3,2,2,2,2,2,1,3,3,1,2
9344,03,1700,2,1,2,2,2,2,2,1,2,1,3,2,3,3
9345,05,1400,2,2,3,3,3,2,2,2,3,2,2,2,3,3
9346,05,1400,2,2,2,2,2,2,2,1,2,2,2,2,3,3
9347,05,1400,2,2,2,2,2,2,2,1,2,1,0,0,2,2
9348,05,1400,2,2,2,3,2,2,2,2,3,2,2,2,2,3
9349,05,1400,2,2,2,3,3,3,2,2,3,2,3,3,3,3
9350,05,1400,2,2,2,3,2,3,2,2,2,1,0,0,2,2
9351,05,1400,2,2,2,3,2,3,2,2,2,1,3,3,2,3
9352,05,1400,2,2,2,3,2,3,2,2,2,1,0,0,2,3
9353,05,1400,2,2,2,3,3,3,2,2,3,2,3,3,3,3
9354,05,1400,2,2,2,3,3,2,2,1,3,2,2,2,2,3
9355,05,1400,2,2,3,2,2,3,3,1,2,1,2,2,2,2
9356,05,1400,2,2,3,2,3,2,2,1,3,2,2,2,3,3
9357,05,1400,2,2,2,3,3,3,3,3,3,3,2,2,3,3
9358,05,1400,2,2,2,2,2,2,2,1,2,1,3,2,1,1
9359,05,1600,2,2,2,3,2,2,2,2,2,2,3,2,2,2
9360,05,1600,2,2,2,2,2,2,2,1,2,1,3,2,2,2
9361,05,1600,2,2,2,2,2,2,2,2,1,1,0,0,3,3
9362,05,1600,2,2,3,3,3,2,2,2,2,1,0,0,3,3
9363,05,1600,2,2,2,2,2,2,2,1,1,1,0,0,2,2
9364,05,1600,2,2,3,3,2,2,2,1,1,1,2,1,2,2
9365,05,1600,2,2,2,3,3,2,2,2,2,2,3,3,2,2
9366,05,1600,2,2,3,3,3,2,2,1,3,2,3,3,2,2
9367,05,1600,2,2,2,2,2,2,2,2,2,1,0,0,3,3
9368,05,1600,2,2,2,2,2,2,2,1,2,1,3,2,2,2
9369,05,1600,2,2,2,2,2,2,2,1,1,1,3,2,2,2
9370,05,1600,2,2,3,3,3,2,2,2,2,2,2,2,2,3
9371,05,1600,2,2,1,2,2,2,2,1,1,1,0,0,3,3
9372,05,1600,2,2,0,3,2,2,2,1,1,1,2,2,2,3
9373,05,1400,2,2,2,2,2,2,2,2,1,1,2,2,3,3
9374,05,1400,2,2,3,2,3,2,2,1,3,2,3,3,2,3
9375,05,1400,2,2,3,3,3,2,2,2,3,2,2,2,3,3
9376,05,1400,2,2,2,3,2,2,2,1,2,2,3,3,3,3
9377,05,1400,2,2,2,2,2,2,2,2,1,1,3,3,2,2
9378,05,1400,2,2,2,3,2,2,2,1,3,2,3,3,1,1
9379,05,1400,2,2,2,3,2,3,2,1,1,1,2,1,2,2
9380,05,1400,2,2,3,3,3,2,2,2,2,1,1,1,3,3
9381,05,1400,2,2,2,3,2,2,2,1,2,2,2,2,1,2
9382,05,1400,2,2,2,2,2,2,2,1,2,1,2,2,3,3
9383,05,1400,2,2,2,2,2,2,2,2,1,1,1,1,3,3
9384,05,1400,2,2,2,2,2,2,2,2,2,2,2,2,1,1
9385,05,2000,1,2,2,3,2,3,2,2,3,3,2,2,3,3
9386,05,2000,1,2,2,3,3,3,2,1,2,1,2,2,3,3
9387,05,2000,1,2,2,2,2,2,2,2,2,1,3,2,2,2
9388,05,2000,1,2,2,3,3,3,2,2,3,2,0,0,3,3
9389,05,2000,1,2,2,3,3,3,2,2,2,2,3,2,2,2
9390,05,2000,1,2,1,2,2,2,2,2,1,1,2,1,2,2
9391,05,2000,1,2,2,2,2,2,2,1,2,1,2,2,2,3
9392,05,2000,1,2,2,3,2,2,2,2,2,1,3,2,2,3
9393,05,2000,1,2,2,2,2,2,2,1,2,2,3,3,2,2
9394,08,1800,2,1,2,2,2,2,2,1,2,1,3,3,2,2
9395,08,1800,2,1,2,3,3,2,2,2,3,3,1,2,2,3
9396,08,1800,2,1,2,2,2,2,2,1,1,1,2,2,2,2
9397,08,1800,2,1,2,2,2,3,2,1,2,1,0,0,0,0
9398,08,1800,2,1,3,2,3,2,2,1,3,3,2,2,3,3
9399,08,1800,2,1,2,2,2,2,2,1,1,1,3,3,2,2
9400,08,1800,2,1,2,3,2,2,2,1,3,2,3,2,3,3
9401,08,1800,2,1,2,2,2,3,2,1,0,0,0,0,2,3
9402,08,1800,2,1,2,2,2,3,2,2,2,1,3,3,1,2
9403,08,1800,2,1,2,3,3,3,2,1,3,2,2,2,1,2
9404,08,1800,2,1,2,2,2,2,2,2,2,2,3,3,3,3
9405,08,1800,2,1,3,2,3,2,2,1,3,2,2,2,2,2
9406,08,1800,2,1,3,3,3,3,3,1,3,3,3,3,3,3
9407,08,1800,2,1,3,2,3,2,2,2,2,2,3,3,2,2
9408,08,1800,1,1,3,3,3,2,2,1,3,2,3,3,1,1
9409,08,1800,1,1,2,2,2,2,2,2,3,3,3,3,3,3
9410,08,1800,1,1,2,2,2,2,2,1,3,3,2,2,3,3
9411,08,1800,1,1,2,3,3,2,2,2,3,3,3,2,2,2
9412,08,1800,1,1,2,3,2,2,2,2,3,2,2,2,3,3
9413,08,1800,1,1,2,2,2,2,2,2,2,2,2,2,2,2
9414,08,1800,1,1,2,3,3,3,3,1,3,2,3,3,2,2
9415,08,1800,1,1,2,2,2,2,2,2,3,2,2,1,2,2
9416,08,1800,1,1,2,2,2,3,2,2,2,1,2,2,2,3
9417,08,1800,1,1,2,2,2,2,2,2,2,1,2,2,3,3
9418,08,1800,1,1,2,2,2,3,2,2,2,1,0,0,3,3
9419,08,1800,1,1,2,3,3,3,3,2,3,2,2,1,1,2
9420,08,1800,1,1,2,3,2,2,2,1,3,2,3,3,3,2
9421,08,1600,1,1,2,2,2,2,2,2,2,2,2,2,3,3
9422,08,1600,1,1,2,2,2,2,2,2,2,2,2,1,1,1
9423,08,1600,1,1,2,3,2,3,3,2,2,1,3,3,2,2
9424,08,1600,1,1,2,2,2,2,2,2,3,2,2,1,2,2
9425,08,1600,1,1,2,2,2,2,2,1,2,1,2,2,1,2
9426,08,1600,1,1,3,2,2,2,2,1,2,1,3,2,2,2
9427,08,1600,1,1,2,3,2,2,2,2,2,2,3,3,3,3
9428,08,1600,1,1,2,2,2,2,2,1,1,1,2,1,2,3
9429,08,1600,1,1,2,3,2,2,2,2,2,2,1,2,2,3
9430,08,1600,1,1,2,3,2,2,2,2,2,1,2,2,1,2
9431,08,1600,1,1,2,3,2,2,2,2,1,1,1,1,1,1
9432,08,1600,1,1,3,3,3,2,2,1,3,2,1,1,3,3
9433,08,1600,1,1,2,2,2,2,2,1,2,1,3,3,2,2
9434,08,1600,1,1,2,2,2,2,1,2,1,1,1,2,2,2
9435,08,1600,1,1,2,3,2,2,2,2,2,2,3,3,3,3
9436,08,1600,1,1,2,2,2,2,2,2,3,2,3,3,2,2
9437,08,1600,1,1,2,3,2,2,2,1,3,2,2,2,3,3
9438,08,1200,2,1,2,2,2,2,2,2,2,1,3,3,1,1
9439,08,1200,2,1,2,2,2,2,2,2,2,1,3,3,3,3
9440,08,1200,2,1,3,3,3,2,2,1,3,2,0,0,3,3
9441,08,1200,2,1,3,3,3,2,2,2,3,3,2,2,2,3
9442,08,1200,2,1,2,3,2,2,2,2,3,2,2,2,0,0
9443,08,1200,2,1,2,2,2,2,2,1,2,1,3,2,3,3
9444,08,1200,2,1,2,3,2,2,2,1,2,2,0,0,2,2
9445,08,1200,2,1,2,3,3,2,1,1,3,3,3,2,3,3
9446,08,1200,2,1,2,2,2,3,2,1,2,1,3,3,2,2
9447,08,1200,2,1,2,3,3,3,2,1,2,2,0,0,3,3
9448,08,1200,2,1,3,2,3,2,2,1,3,3,3,3,3,3
9449,08,1200,2,1,2,2,2,2,2,1,2,2,3,2,3,3
9450,08,1200,2,1,2,3,2,2,2,2,3,2,2,3,1,1
9451,08,1200,2,1,2,2,2,3,2,3,1,1,1,1,2,2
9452,08,1200,2,1,2,2,2,2,2,1,2,1,3,3,3,3
9453,05,1600,2,2,0,3,2,2,2,2,2,1,3,3,2,3
9454,05,1600,2,2,2,2,2,2,2,1,2,1,2,2,2,2
9455,05,1600,2,2,2,2,2,3,2,2,1,1,2,2,2,2
9456,05,1600,2,2,2,3,3,3,2,2,3,2,2,1,2,2
9457,05,1600,2,2,2,2,2,3,2,1,2,1,3,3,3,3
9458,05,1600,2,2,2,3,2,3,2,2,3,2,1,2,1,1
