íÖèá,înàÛ2,înàÛ3,înàÛ4,înàÛ5,înàÛ6,înàÛ7,înàÛ8,ògÉRÅ[ÉX,ògãRéË,ògí≤ã≥ét
0,0,2,1,2,0,4,1,16.1,24.1,10.1
0,0,5,1,1,1,3,0,14.7,15,24.2
0,0,0,1,1,0,0,0,15.1,8.5,25
0,0,3,1,1,1,0,1,16.4,18.5,22.7
0,3,1,4,1,2,5,1,13.1,13.9,18.9
0,5,0,1,1,0,0,0,13.1,0,12.5
0,3,0,1,1,0,0,0,14.8,17.5,31.3
0,0,1,4,1,0,1,0,15.1,34.8,11.7
0,0,0,4,1,0,0,0,14.7,3,38
0,0,0,1,1,0,0,0,16.4,8.1,18
0,3,0,1,1,0,0,0,15.8,0,10.5
0,0,0,1,1,0,0,0,16.1,12.3,11.6
1,0,4,1,1,4,3,0,13.6,14.5,9.6
1,0,5,3,1,5,4,0,15.7,5,21.4
1,0,0,1,1,0,0,0,13.6,2.4,13.7
0,0,1,1,2,3,1,0,13.6,40.5,3.3
0,3,0,1,1,0,0,0,20.1,3.2,12.9
0,0,0,1,1,0,0,0,12.2,15.5,17.3
0,0,0,2,1,0,0,0,12.3,17.6,10.7
0,0,3,1,1,1,2,1,19.5,6,10.7
0,0,1,1,2,2,5,0,15.7,43.5,17.5
0,0,0,2,1,0,0,1,12.3,29.7,13.6
0,0,2,1,1,1,1,1,14.4,14,16.6
1,0,4,4,1,1,4,0,14.2,10.9,17.3
1,0,5,1,1,5,5,0,19,16.6,25.5
1,0,0,1,2,0,0,0,13.9,10,4.3
0,0,1,1,1,0,0,1,14.2,10,9.3
0,0,3,1,1,1,0,0,14.2,13.6,12.5
0,0,0,1,1,0,0,0,15.2,17,19.2
0,0,2,1,1,3,3,1,13,8.5,5.8
0,0,1,1,1,0,2,1,11.2,8.3,6.4
0,0,0,1,1,0,1,0,14.2,10.5,11.5
0,0,0,1,1,4,0,0,19,20.9,24.3
0,0,0,1,1,2,1,0,13.5,7.6,10.5
0,0,0,1,1,0,0,0,13.5,13.2,10.5
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
